x_sitl_telco_sify_u_lms_id,x_sitl_telco_sify_u_aconnectinginterface,x_sitl_telco_sify_u_zconnectinginterface,x_sitl_telco_sify_u_a_device,x_sitl_telco_sify_u_z_device,x_sitl_telco_sify_u_link_status,u_provider_circuit_id,x_sitl_telco_sify_u_circuit_id,x_sitl_telco_sify_u_bandwidth,u_bandwidth_units,sys_class_name,x_sitl_telco_sify_u_vendor_name,u_a_pop,u_z_pop,x_sitl_telco_sify_u_total_distance,x_sitl_telco_sify_u_link_description
21809,GigabitEthernet0/0/26,,100.70.122.101,,Active,Raipur-Kotwali-ATC Colo  to Dagania-Viom colo,Raipur-Kotwali-ATC Colo  to Dagania-Viom colo,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,CG-RPR-WKO,,6,
21813,GigabitEthernet0/0/25,,100.70.122.100,,Active,Raipur-Tank Tower to Pandri,Raipur-Tank Tower to Pandri,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,CG-RPR-PPI,,4,
22228,,,,,Active,22228,22228,,,Sify_DataLinks_Fiber,SAJ NETWORK,,,3,
22548,,,,,Active,22548,22548,,,Sify_DataLinks_Fiber,MAHARASHTRA TRANSMISSION COMMUNICATION INFRASTRUCTURE LIMITED,,,25.411,
23372,XGigabitEthernet0/0/3,,100.71.46.234,,Active,Hirapur-Urla-ANCHOR,Hirapur-Urla-ANCHOR,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,CG-RPR-UTC,,12.105,
23373,GigabitEthernet0/0/25,,100.71.46.235,,Active,Taank-Rawanbhata-ANCHOR,Taank-Rawanbhata-ANCHOR,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,CG-RPR-RWH,,10.783,
23437,,,,,Active,23437,23437,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,2.7,
24680,,,,,Active,24680,24680,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,14.275,
24736,,,,,Active,Bridgestone to Housingboard BST- MRP,Bridgestone to Housingboard BST- MRP,,,Sify_DataLinks_Fiber,MRP CABLE NET SOLUTION,,,12,
15205,GigabitEthernet0/0/25,GigabitEthernet0/0/25,100.70.143.100,100.67.17.228,Active,FIBERLINK11.096KMS,FIBERLINK11.096KMS,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-BPL-RUO,MP-BPL-RUO,9,
15759,,,,,Active,15759,15759,,,Sify_DataLinks_Fiber,SAJ NETWORK,,,3,
15804,TenGigE0/0/0/1,TenGigE0/0/0/1,100.70.253.4,100.70.253.4,Active,15804,15804,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-MUM-RBP,MH-MUM-RBP,4.69,
24521,,,,,Active,24521,24521,,,Sify_DataLinks_Fiber,GUJARAT FIBRE GRID NETWORK LIMITED,,,9.606,
24601,GigabitEthernet0/0/26,,100.71.90.203,,Active,L99588,L99588,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-SRT-ICC,,9.103,
24608,,,,,Active,24608,24608,,,Sify_DataLinks_Fiber,SHYAM INFRATEL PRIVATE LIMITED,,,8.8,
25047,,,,,Active,25047,25047,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,,,11,
16007,TenGigE0/0/0/0,TenGigE0/0/0/0,100.71.76.22,100.71.76.22,Active,16007-LMS,16007-LMS,,,Sify_DataLinks_Fiber,TIRUPATI GLOBAL INFOSYS,MH-MUM-OED,MH-MUM-OED,1.5,
21895,,,,,Active,21895,21895,,Gbps,Sify_DataLinks_Fiber,REVMAX TELECOM INFRASTRUCTURES PVT LTD,,,28,
22682,GigabitEthernet0/0/25,,100.70.207.139,,Active,L96346,L96346,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,DD-DMN-DMA,,11.2,
22693,GigabitEthernet0/0/28,,210.214.92.227,,Active,L95451,L95451,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-SRT-SRT,,10.5,
22703,,,,,Active,L95650,L95650,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,,,16.5,
22726,,,,,Active,22726,22726,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,7.85,
23314,GigabitEthernet0/0/25,,100.71.90.203,,Active,L99292,L99292,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-SRT-ICC,,18.1,
23322,GigabitEthernet0/0/27,,100.71.90.202,,Active,L99291,L99291,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-SRT-IPF,,8.2,
23344,TenGigabitEthernet1/10,,100.65.177.226,,Active,23344,23344,,,Sify_DataLinks_Fiber,MVN TELE INFRASTRUCTURE PVT LTD,GA-DBL-CLM,,5,
23470,TenGigE0/0/0/1,,100.70.253.9,,Active,23470,23470,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-MUM-BLR,,3.55,
22395,,,,,Active,22395,22395,,,Sify_DataLinks_Fiber,I LINK NETWORKS,,,5,
22418,,,,,Active,22418,22418,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,,,3.057,
22482,,,,,Active,22482,22482,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,3.743,
22541,,,,,Active,22541,22541,,,Sify_DataLinks_Fiber,SAJ NETWORK,,,2.5,
22665,,,,,Active,22665,22665,,,Sify_DataLinks_Fiber,MAHARASHTRA TRANSMISSION COMMUNICATION INFRASTRUCTURE LIMITED,,,20.561,
22683,GigabitEthernet0/0/26,,100.70.207.130,,Active,22683,22683,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-VAP-SZC,,4.9,
22731,,,,,Active,22731,22731,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,,,1,
23320,GigabitEthernet0/0/27,,100.71.4.35,,Active,L99293,L99293,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-SRT-SYH,,7.2,
23321,GigabitEthernet0/0/28,,100.71.90.202,,Active,L99294,L99294,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-SRT-IPF,,8.9,
24510,TwentyFiveGigE1/0/2,,100.71.67.21,,Active,24510,24510,,,Sify_DataLinks_Fiber,ORANGE INFOCOM PVT LTD,MH-NGP-OGP,,7,
24511,TwentyFiveGigE1/0/3,,100.71.89.10,,Active,24511,24511,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-NGP-PLC,,5.625,
24514,TwentyFiveGigE2/0/4,,100.71.89.10,,Active,24514,24514,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-NGP-PLC,,4.5,
24877,,,,,Active,24877,24877,,,Sify_DataLinks_Fiber,ARIZONA DATA PRIVATE LIMITED,,,2.415,
25045,,,,,Active,25045,25045,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,,,7,
25436,,,,,Active,Chhindwara-Chindwara-Idea-BALLSANT,Chhindwara-Chindwara-Idea-BALLSANT,,,Sify_DataLinks_Fiber,SHRI BALSANT INFOTECH,,,0.49,
25542,,,,,Active,Dhar-Dhar-Idea Aggr,Dhar-Dhar-Idea Aggr,,,Sify_DataLinks_Fiber,MRP CABLE NET SOLUTION,,,0.7,
20074,,,,,Active,NA,NA,,,Sify_DataLinks_Fiber,SANCHAR TELENETWORK PVT LTD,,,2.2,
21596,,,,,Active,23247,23247,,,Sify_DataLinks_Fiber,TIRUPATI GLOBAL INFOSYS,,,0,
21772,,,,,Active,21772,21772,,,Sify_DataLinks_Fiber,NTT GLOBAL DATA CENTERS & CLOUD INFRASTRUCTURE INDIA PVT LTD,,,0,
14503,GigabitEthernet0/0/26,GigabitEthernet0/0/25,100.65.241.38,100.65.241.39,Active,,,,,Sify_DataLinks_Fiber,GPS ENTERPRISES,MH-NAS-MYD,MH-NAS-GJS,4,Gajanan Sankul-Viom colo-Model Colony NSK-Viom colo-Gig-1024-GPS Enterprises-14503
20089,,,,,Active,20089-LMS,20089-LMS,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,,,9.07,
21223,TenGigE0/0/0/16,TenGigE0/0/0/16,100.70.252.113,100.70.252.113,Active,21223,21223,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,MH-MUM-NFP,MH-MUM-NFP,2,
21264,,,,,Active,21264,21264,,,Sify_DataLinks_Fiber,SAJ NETWORK,,,4.2,
21810,GigabitEthernet0/0/27,,100.70.122.99,,Active,Raipur-MMI Hospital  to Kotwali-ATC Colo,Raipur-MMI Hospital  to Kotwali-ATC Colo,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,CG-RPR-HMM,,6,
22663,,,,,Active,22663,22663,,,Sify_DataLinks_Fiber,MAHARASHTRA TRANSMISSION COMMUNICATION INFRASTRUCTURE LIMITED,,,21.896,
23724,GigabitEthernet0/0/25,,100.70.143.101,,Active,Bhopal-tapti-Anchor,Bhopal-tapti-Anchor,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-BPL-TWP,,7.5,
23726,GigabitEthernet0/0/26,,100.70.143.101,,Active,Tapti-Bairagarh-Anchor,Tapti-Bairagarh-Anchor,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-BPL-TWP,,14.9,
25840,GigabitEthernet0/0/27,GigabitEthernet0/0/27,100.71.52.212,100.71.52.211,Active,25840,25840,,,Sify_DataLinks_Fiber,SBAS DIGITAL INFRA PRIVATE LIMITED,MH-KOL-GVT,MH-KOL-KPZ,5.1,
24465,GigabitEthernet0/0/28,,100.70.143.106,,Active,Anchor-Bhopal - Paryawas,Anchor-Bhopal - Paryawas,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-BPL-PYV,,2.7,
24469,GigabitEthernet0/0/28,,100.70.143.103,,Active,Anchor-Idgah Hills - Bairagarh,Anchor-Idgah Hills - Bairagarh,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-BPL-IHH,,7.3,
24591,GigabitEthernet0/0/26,,100.70.143.98,,Active,Anchor-Hotel Shagun - Mandideep Indus Colo,Anchor-Hotel Shagun - Mandideep Indus Colo,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-MDD-MSU,,0.6,
24592,GigabitEthernet0/0/28,,100.70.143.98,,Active,Anchor-Misrod - Hotel Shagun,Anchor-Misrod - Hotel Shagun,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-MDD-MSU,,13,
24607,GigabitEthernet0/0/25,,100.71.90.205,,Active,L99587,L99587,,,Sify_DataLinks_Fiber,R K FIBERGRID INDIA PRIVATE LIMITED,GJ-SRT-ITX,,9.394,
24735,ethernet1/22,,100.71.21.45,,Active,Bridgestone to Housingboard BST- RS Network,Bridgestone to Housingboard BST- RS Network,,,Sify_DataLinks_Fiber,RS NETWORK SOLUTION,MP-DRM-HYL,,12,
25252,,,,,Active,Khandwa-Viom colo to Khandwa Idea AGGR- RS,Khandwa-Viom colo to Khandwa Idea AGGR- RS,,,Sify_DataLinks_Fiber,RS NETWORK SOLUTION,,,5,
24451,TwentyFiveGigE1/0/2,,100.71.89.10,,Active,24451,24451,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-NGP-PLC,,7.5,
24679,,,,,Active,24679,24679,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,13.5,
24871,,,,,Active,24871,24871,,,Sify_DataLinks_Fiber,UCN CABLE NETWORK PVT LTD,,,17,
25439,,,,,Active,Satna-Satna-Airtel Aggr-Ballsant,Satna-Satna-Airtel Aggr-Ballsant,,,Sify_DataLinks_Fiber,SHRI BALSANT INFOTECH,,,1.543,
22202,,,,,Active,22202,22202,,,Sify_DataLinks_Fiber,GOOD LUCK ENTERPRISES,,,1.6057,
22374,,,,,Active,22374,22374,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,4.13925,
22376,,,,,Active,22376,22376,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,2.15323,
22377,,,,,Active,22377,22377,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,10.41,
22473,,,,,Active,22473,22473,,,Sify_DataLinks_Fiber,SAJ NETWORK,,,1,
22477,,,,,Active,22477,22477,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,2.79269,
22550,,,,,Active,22550,22550,,,Sify_DataLinks_Fiber,MAHARASHTRA TRANSMISSION COMMUNICATION I,,,28,
22551,,,,,Active,22551,22551,,,Sify_DataLinks_Fiber,MAHARASHTRA TRANSMISSION COMMUNICATION INFRASTRUCTURE LIMITED,,,25.411,
22552,,,,,Active,22552,22552,,,Sify_DataLinks_Fiber,MAHARASHTRA TRANSMISSION COMMUNICATION I,,,9,
22594,,,,,Active,22594,22594,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,4.948,
22967,,,,,Active,22967,22967,0,Mbps,Sify_DataLinks_Fiber,THE TATA POWER COMPANY LIMITED,,,18.0299,
22968,,,,,Active,22968,22968,,Mbps,Sify_DataLinks_Fiber,THE TATA POWER COMPANY LIMITED,,,18.025,
23351,,,,,Active,23351,23351,,,Sify_DataLinks_Fiber,BHIMA RIDDHI INFOTAINMENT PVT LTD,,,7,
23388,,,,,Active,23388,23388,,,Sify_DataLinks_Fiber,INTECH INFRATEL PVT LTD,,,5,
13377,TenGigE0/0/0/16,TenGigE0/0/0/0,100.71.13.7,100.71.13.5,Active,13377,13377,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,MH-MUM-TWT,MH-MUM-VCS,2.5,
14506,GigabitEthernet0/0/25,GigabitEthernet0/0/27,100.65.241.38,100.65.241.36,Active,,,,,Sify_DataLinks_Fiber,I LINK NETWORKS,MH-NAS-MYD,MH-NAS-SAX,4.604,
15472,,,,,Active,15472,15472,,,Sify_DataLinks_Fiber,KALPDRUM CABLENET PRIVATE LIMITED,,,6,
12827,GigabitEthernet0/0/26,GigabitEthernet0/0/25,100.70.19.66,100.65.37.228,Active,,,,,Sify_DataLinks_Fiber,SUNIL COMMUNICATIONS AND ENTERPRISES,MH-CHN-CAK,MH-CHN-NUA,5,
15812,TenGigE0/0/0/0,TenGigE0/0/0/0,100.70.253.8,100.70.253.8,Active,15812,15812,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-MUM-LVS,MH-MUM-LVS,8.97,
22303,,,,,Active,22303,22303,,,Sify_DataLinks_Fiber,ICC BROADBAND SOLUTIONS,,,2.5,
22534,,,,,Active,22534,22534,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,3.068,
23154,TenGigabitEthernet1/15,,100.67.54.244,,Active,23154,23154,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,GA-VER-VNX,,54,
23389,,,,,Active,OPTL2211292258,OPTL2211292258,,,Sify_DataLinks_Fiber,OPTIMAL TELEMEDIA PVT LTD,,,7.13678,
23401,,,,,Active,23401,23401,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,10.282,
23402,,,,,Active,23402,23402,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,6.5,
24537,TenGigE0/0/0/1,TenGigE0/0/0/1,100.70.252.18,100.70.252.18,Active,24537,24537,,,Sify_DataLinks_Fiber,TIRUPATI GLOBAL INFOSYS,MH-MUM-PKF,MH-MUM-PKF,2.1,
24658,,,,,Active,Dewas Rajaram to Airtel Aggr- RS NETWORK,Dewas Rajaram to Airtel Aggr- RS NETWORK,,,Sify_DataLinks_Fiber,RS NETWORK SOLUTION,,,4.5,
24692,TwentyFiveGigE0/0/0/28,,100.70.252.81,,Active,24692,24692,,,Sify_DataLinks_Fiber,TIRUPATI GLOBAL INFOSYS,MH-MUM-PWP,,4.5,
24698,TwentyFiveGigE2/0/3,,100.71.89.10,,Active,24698,24698,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-NGP-PLC,,13.711,
24704,TwentyFiveGigE1/0/11,,100.71.89.10,,Active,24704,24704,,,Sify_DataLinks_Fiber,PURVI INFOCOM PVT LTD,MH-NGP-PLC,,13,
24774,TwentyFiveGigE2/0/11,TwentyFiveGigE1/0/3,100.71.89.10,100.71.67.36,Active,24774,24774,,,Sify_DataLinks_Fiber,PURVI INFOCOM PVT LTD,MH-NGP-PLC,MH-NGP-VLT,5,
20561,,,,,Active,20561,20561,,,Sify_DataLinks_Fiber,I LINK NETWORKS,,,9,
20714,GigabitEthernet0/0/26,,100.65.177.245,,Active,20714,20714,,,Sify_DataLinks_Fiber,BIG TELECOM INFRASTRUCTURE NETWORKS PVT LTD (OPC),GA-MRG-MRG,GA-MRG-MTE,4.6,
21893,,,,,Active,21893,21893,,Gbps,Sify_DataLinks_Fiber,REVMAX TELECOM INFRASTRUCTURES PVT LTD,,,67,
7979,GigabitEthernet0/0/27,GigabitEthernet0/0/27,221.135.92.98,221.135.92.98,Active,,,,,Sify_DataLinks_Fiber,IndusInd Media & Communication Ltd,GJ-VDR-KIQ,GJ-VDR-KTC,5,
9269,TenGigabitEthernet1/2,,100.66.50.5,,Active,,,,,Sify_DataLinks_Fiber,TIRUPATI GLOBAL INFOSYS,MH-MUM-RFP,,4.763,
25773,GigabitEthernet0/0/25,,100.72.52.24,,Active,OPTL2408200001,OPTL2408200001,,,Sify_DataLinks_Fiber,OPTIMAL TELEMEDIA PVT LTD,GJ-VDR-VDR,,6,
20899,GigabitEthernet0/0/26,GigabitEthernet0/0/26,100.70.54.98,100.70.54.99,Active,20899,20899,,,Sify_DataLinks_Fiber,SHYAM INFRATEL PRIVATE LIMITED,GJ-RKT-RKT,GJ-RKT-ERJ,2.629,
20989,,,,,Active,20989,20989,1,Gbps,Sify_DataLinks_Fiber,REVMAX TELECOM INFRASTRUCTURES PVT LTD,,,15,
21638,,,,,Active,21638,21638,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,,,4.704,
22635,,,,,Active,22635,22635,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,,,8,
23254,TenGigabitEthernet1/2,,100.65.177.230,,Active,23254,23254,,,Sify_DataLinks_Fiber,MVN TELE INFRASTRUCTURE PVT LTD,GA-PNJ-INK,,19,
23409,,,,,Active,23409,23409,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,3,
23410,,,,,Active,23410,23410,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,10.282,
23420,,,,,Active,23420,23420,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,6.5,
24582,,,,,Active,24582,24582,,,Sify_DataLinks_Fiber,HINDAVI TELECOM PVT LTD,,,2.35,
25103,TenGigabitEthernet1/3,TenGigabitEthernet1/1/12,100.71.153.52,100.71.112.98,Active,Indore-Crystal -MRP,Indore-Crystal -MRP,,,Sify_DataLinks_Fiber,MRP CABLE NET SOLUTION,MP-IND-CYI,MP-IND-IND,12.371,
25450,,,,,Active,25450,25450,,,Sify_DataLinks_Fiber,MVN TELE INFRASTRUCTURE PVT LTD,,,8,
25452,,,,,Active,25452,25452,,,Sify_DataLinks_Fiber,MVN TELE INFRASTRUCTURE PVT LTD,,,8,
25559,,,,,Active,25559,25559,,,Sify_DataLinks_Fiber,UCN CABLE NETWORK PVT LTD,,,1,
15039,,,,,Active,,,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,2.1,
12348,,,,,Active,,,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,,,0.745,
14565,GigabitEthernet0/0/25,GigabitEthernet0/0/25,100.72.54.115,100.70.32.10,Active,,,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-GWA-GWA,MP-GWA-WLI,1,
14942,,,,,Active,,,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,MH-MUM-VSH,MH-MUM-WSD,11,
22388,,,,,Active,22388,22388,,,Sify_DataLinks_Fiber,SAITECH TELECOM PRIVATE LIMITED,,,8.40805,
22710,,,,,Active,Bhilai Indus - Anchor,Bhilai Indus - Anchor,1,Gbps,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,,,2.5,
23153,TenGigabitEthernet1/16,,100.67.54.244,,Active,23153,23153,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,GA-VER-VNX,,28,
23255,TenGigabitEthernet1/1,,100.65.177.230,,Active,23255,23255,,,Sify_DataLinks_Fiber,MVN TELE INFRASTRUCTURE PVT LTD,GA-PNJ-INK,,18,
23256,,,,,Active,23256,23256,,,Sify_DataLinks_Fiber,MVN TELE INFRASTRUCTURE PVT LTD,,,4.5,
25771,ethernet1/26,,100.72.52.19,,Active,OPTL2408200003,OPTL2408200003,,,Sify_DataLinks_Fiber,OPTIMAL TELEMEDIA PVT LTD,GJ-VDR-GKO,,6,
25772,ethernet1/26,,100.72.52.21,,Active,OPTL2408200002,OPTL2408200002,,,Sify_DataLinks_Fiber,OPTIMAL TELEMEDIA PVT LTD,GJ-VDR-GRO,,7,
24935,,,,,Active,24935,24935,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,4.2,
24936,,,,,Active,24936,24936,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,0.6,
25037,,,,,Active,25037,25037,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,10.5,
25292,GigabitEthernet0/0/28,GigabitEthernet0/0/0.700,100.72.134.18,124.30.0.13,Active,Ujjain-Ujjain II-RS NETWORK,Ujjain-Ujjain II-RS NETWORK,,,Sify_DataLinks_Fiber,RS NETWORK SOLUTION,MP-UJJ-UJI,MP-UJJ-UJV,13,
25437,,,,,Active,Rewa-Airtel-BALSANT,Rewa-Airtel-BALSANT,,,Sify_DataLinks_Fiber,SHRI BALSANT INFOTECH,,,1.544,
24665,,,,,Active,24665,24665,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,,,2.024,
24843,,,,,Active,Nagda Airtel Aggr-RS Network,Nagda Airtel Aggr-RS Network,,,Sify_DataLinks_Fiber,RS NETWORK SOLUTION,,,4.5,
24977,TenGigE0/0/0/0,,100.70.252.228,,Active,24977,24977,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-MUM-AIU,,5.242,
25038,,,,,Active,25038,25038,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,7,
25284,,,,,Active,25284,25284,,,Sify_DataLinks_Fiber,ARIZONA DATA PRIVATE LIMITED,,,1.5,
25440,,,,,Active,Jabalpur-Digamber Tower-BALSANT,Jabalpur-Digamber Tower-BALSANT,,,Sify_DataLinks_Fiber,SHRI BALSANT INFOTECH,,,3.62,
25648,GigabitEthernet0/0/27,GigabitEthernet0/0/28,100.70.173.68,100.70.222.211,Active,25648,25648,,,Sify_DataLinks_Fiber,SBAS DIGITAL INFRA PRIVATE LIMITED,MH-PUN-RCN,MH-PUN-UBG,5.3,
20082,,,,,Active,LMS-20082,LMS-20082,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,1.807,
21898,,,,,Active,21898,21898,,Gbps,Sify_DataLinks_Fiber,REVMAX TELECOM INFRASTRUCTURES PVT LTD,,,31,
11930,,,,,Active,PO NO 201801201559,PO NO 201801201559,,,Sify_DataLinks_Fiber,TIRUPATI GLOBAL INFOSYS,,,5.477,
12939,GigabitEthernet0/0/28,GigabitEthernet0/0/28,221.135.92.98,221.135.92.98,Active,,,,,Sify_DataLinks_Fiber,GTPL BROADBAND PVT LTD,GJ-VDR-KIQ,GJ-VDR-KTC,6.1,
14117,,,,,Active,14117,14117,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,,,9.246,
14566,ethernet1/9,GigabitEthernet0/0/26,100.72.134.10,100.65.238.164,Active,,,,,Sify_DataLinks_Fiber,SG NETWORK SOLUTION PVT LTD,MP-IND-IND,MP-IND-IRD,3.5,
14772,GigabitEthernet0/0/25,GigabitEthernet0/0/0/11,100.67.66.58,100.70.0.227,Active,14772,14772,,,Sify_DataLinks_Fiber,PURVI INFOCOM PVT LTD,MH-NGP-DPN,MH-NGP-PLC,7.5,
14953,TenGigabitEthernet1/16,TenGigabitEthernet1/1,100.66.34.7,100.66.34.4,Active,,,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,MH-MUM-MOP,MH-KYN-GPK,21.22,
15530,TenGigabitEthernet1/2,TenGigabitEthernet1/1,100.66.38.32,100.66.38.170,Active,15530-LMS,15530-LMS,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,MH-MUM-OEI,MH-MUM-WSD,5,Kesar Solitair-Fiber POP-Seawoods Grand Central-Fiber POP-Gig-1024-Dinesh ENGINEERS LTD-15530
12716,,,,,Active,,,,,Sify_DataLinks_Fiber,TIRUPATI GLOBAL INFOSYS,,,4.341,
13623,GigabitEthernet0/0/2,XGigabitEthernet0/0/2,100.65.222.234,100.65.222.235,Active,,,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,MP-BPL-BPL,MP-BPL-ALX,2,
15808,TenGigE0/0/0/16,TenGigE0/0/0/16,100.71.76.23,100.71.76.19,Active,15808,15808,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-MUM-MXM,MH-MUM-PNX,2.53,
20440,GigabitEthernet0/0/25,FastEthernet0/1,210.214.72.78,100.65.145.38,Active,20440,20440,,,Sify_DataLinks_Fiber,NEHA INFONET,MH-STR-STR,MH-STR-HJM,0.731,
21812,GigabitEthernet0/0/26,GigabitEthernet0/0/26,100.70.122.98,100.70.122.98,Active,Raipur Pandri  to  Crystal,Raipur Pandri  to  Crystal,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,CG-RPR-CYE,CG-RPR-CYE,6,
24419,,,,,Active,Raigarh-TTSL Aggr-RL,Raigarh-TTSL Aggr-RL,,,Sify_DataLinks_Fiber,RLIT SOLUTIONS PRIVATE LIMITED,,,1.9,
25049,,,,,Active,25049,25049,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,,,11,
22225,,,,,Active,22225,22225,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,,,6.481,
22226,,,,,Active,22226,22226,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,,,6.093,
22484,,,,,Active,22484,22484,,,Sify_DataLinks_Fiber,INTECH INFRATEL PVT LTD,,,3.106,
22681,GigabitEthernet0/0/27,,100.70.207.131,,Active,22681,22681,,,Sify_DataLinks_Fiber,OPTIMAL TELEMEDIA PVT LTD,GJ-VAP-MWV,,4.5,
22904,,,,,Active,22904,22904,,,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,6,
23346,GigabitEthernet0/0/25,,100.65.177.227,,Active,23346,23346,,,Sify_DataLinks_Fiber,MVN TELE INFRASTRUCTURE PVT LTD,GA-VSG-VSO,,6,
23408,,,,,Active,23408,23408,,,Sify_DataLinks_Fiber,INTECH INFRATEL PVT LTD,,,5,
23451,,,,,Active,Vidisha-Airtel Aggr-ANCHOR,Vidisha-Airtel Aggr-ANCHOR,,,Sify_DataLinks_Fiber,ANCHOR COMMUNICATION,,,0.5,
